4592,3782,Hiko
4593,3783,Stu Miley
4594,3783,Dr. Julie McElroy
4595,3783,Monkeybone (voice)
4596,3783,Organ Donor Stu
4597,3783,Hypnos
4598,3783,Miss Kitty
4599,3783,Herb
4600,3784,Scarlet Overkill (voice)
4601,3784,Herb Overkill (voice)
4602,3784,Walter Nelson (voice)
4603,3784,Madge Nelson (voice)
4604,3784,Professor Flux / Tower Guard (voice)
4605,3784,Reine Elizabeth II (voice)
4606,3784,Narrator (voice)
4607,3785,SpongeBob / Gary / Agreeable Mob Member / Waffle (voice)
4608,3785,Patrick / Male Fish / Eager Customer (voice)
4609,3785,Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice)
4610,3785,Mr. Krabs (voice)
4611,3785,Plankton / Plankton Robot / News Anchor Fish / Mob Member (voice)
4612,3785,Sandy (voice)
4613,3785,Burger Beard
4614,3786,Loretta Sage / Angela
4615,3786,Alan / Dash
4616,3786,Abigail Fairfax
4617,3786,Beth Hatten
4618,3786,Jack Trainer
4619,3786,Oscar
4620,3786,Allison
4621,3787,David Dunn
4622,3787,Elijah Price
4623,3787,Audrey Dunn
4624,3787,Joseph Dunn
4625,3787,Elijah's Mother
4626,3787,Dr. Mathison
4627,3787,Kelly
4628,3788,Ricky Bobby
4629,3788,Cal Naughton, Jr.
4630,3788,Lucius Washington
4631,3788,Jean Girard
4632,3788,Reese Bobby
4633,3788,Lucy Bobby
4634,3788,Carley Bobby
4635,3789,Red (voice)
4636,3789,Chuck (voice)
4637,3789,Bomb (voice)
4638,3789,Matilda (voice)
4639,3789,Leonard (voice)
4640,3789,Mighty Eagle (voice)
4641,3789,Terence (voice)
4642,3790,Rick Santoro
4643,3790,Kevin Dunne
4644,3790,Julia Costello
4645,3790,Gilbert Powell
4646,3790,Lincoln Tyler
4647,3790,Lou Logan
4648,3790,Jimmy George
4649,3791,Dr. Norman Goodman
4650,3791,Dr. Elizabeth 'Beth' Halperin
4651,3791,Dr. Harry Adams
4652,3791,Captain Harold C. Barnes
4653,3791,Dr. Ted Fielding
4654,3791,Alice 'Teeny' Fletcher
4655,3791,Jane Edmunds
4656,3792,Homer Simpson / Itchy / Barney / Abe Simpson / Stage Manager / Krusty the Clown / Mayor Quimby / Mayor's Aide / Multi-Eyed Squirrel / Panicky Man / Sideshow Mel / Mr. Teeny / EPA Official / Kissing Cop / Bear / Boy on Phone / NSA Worker / Officer / Santa's Little Helper / Squeaky-Voiced Teen (voice)
4657,3792,Marge Simpson / Selma Bouvier / Patty Bouvier (voice)
4658,3792,Bart Simpson / Maggie Simpson / Ralph / Nelson / Todd Flanders / TV Daughter / Woman on Phone (voice)
4659,3792,Lisa Simpson (voice)
4660,3792,Professor Frink / Comic Book Guy / Moe / Chief Wiggum / Lou / Carl / Cletus / Bumblebee Man / Male EPA Worker / Dome Depot Announcer / Kissing Cop / Carnival Barker / Counter Man / Apu / Drederick Tatum / Sea Captain / EPA Passenger / Robot / Dr. Nick / Wise Guy (voice)
4661,3792,Scratchy / Mr. Burns / Rev. Lovejoy / Ned Flanders / Lenny / Skull / President Arnold Schwarzenegger / Kent Brockman / Principal Skinner / Dr. Hibbert / Smithers / Toll Booth Man / Guard / Otto / Kang (voice)
4662,3792,Milhouse Van Houten / Jimbo Jones / Rod Flanders (voice)
4663,3793,George Simmons
4664,3793,Ira Wright
4665,3793,Laura
4666,3793,Clarke
4667,3793,Leo Koenig
4668,3793,Mark Taylor Jackson
4669,3793,Daisy Danby
4670,3794,Ronald Fleury
4671,3794,Janet Mayes
4672,3794,Grant Sykes
4673,3794,Adam Leavitt
4674,3794,Sergeant Haytham
4675,3794,Damon Schmidt
4676,3794,Colonel Faris Al Ghazi
4677,3795,Dr. John Dolittle
4678,3795,Lisa Dolittle
4679,3795,Maya Dolittle
4680,3795,Charisse Dolittle
4681,3795,Archie (voice)
4682,3795,Ava (voice)
4683,3795,Eldon
4684,3796,William Wallace
4685,3796,Murron MacClannough
4686,3796,Princess Isabelle
4687,3796,King Edward
4688,3796,Robert the Bruce
4689,3796,Hamish Campbell
4690,3796,Young William Wallace
4691,3797,Anthony Swofford
4692,3797,Staff Sgt. Sykes
4693,3797,Alan Troy
4694,3797,D.I. Fitch
4695,3797,Lt. Col. Kazinski
4696,3797,Ramon Escobar
4697,3797,Kruger
4698,3798,Joe Tanto
4699,3798,Carl Henry
4700,3798,Jimmy Bly
4701,3798,Lucretia Clan
4702,3798,Beau Brandenburg
4703,3798,Cathy Heguy
4704,3798,Sophia Simone
4705,3799,Peter Appleton
4706,3799,Elvin Glyde
4707,3799,Mayor Ernie Cole
4708,3799,Congressman Doyle
4709,3799,Adele Stanton
4710,3799,Harry Trimble
4711,3799,Sheriff Cecil Coleman
4712,3800,Aidan McRory
4713,3800,Eugène Normandin
4714,3800,Raoul Normandin
4715,3800,His Excellency
4716,3800,Mathilde Normandin
4717,3800,Saladin
4718,3800,Zerbino
4719,3801,Ivy Walker
4720,3801,Lucius Hunt
4721,3801,Noah Percy
4722,3801,Edward Walker
4723,3801,Alice Hunt
4724,3801,August Nicholson
4725,3801,Mrs. Clack
4726,3802,Dr. John Dolittle
4727,3802,Archer Dolittle
4728,3802,Dr. Mark Weller
4729,3802,Calloway
4730,3802,Dr. Gene Reiss
4731,3802,Lisa
4732,3802,Dr. Fish
4733,3803,Graham Hess
4734,3803,Merrill Hess
4735,3803,Morgan Hess
4736,3803,Bo Hess
4737,3803,Officer Paski
4738,3803,Ray Reddy
4739,3803,Colleen Hess
4740,3804,Shrek (voice)
4741,3804,Donkey (voice)
4742,3804,Princess Fiona (voice)
4743,3804,Queen Lillian (voice)
4744,3804,Puss in Boots (voice)
4745,3804,King Harold (voice)
4746,3804,Prince Charming (voice)
4747,3805,Lightning McQueen (voice)
4748,3805,Mater (voice)
4749,3805,Sally Carrera (voice)
4750,3805,Doc Hudson (voice)
4751,3805,Luigi (voice)
4752,3805,Ramone (voice)
4753,3805,Sheriff (voice)
4754,3806,Toby
4755,3806,Ian
4756,3806,Dave
4757,3806,Alvin (voice)
4758,3806,Simon (voice)
4759,3806,Theodore (voice)
4760,3806,Eleanor (voice)
4761,3807,Maggie Carpenter
4762,3807,Ike Graham
4763,3807,Peggy Flemming
4764,3807,Fisher
4765,3807,Ellie Graham
4766,3807,Walter Carpenter
4767,3807,Coach Bob Kelly
4768,3808,Xander Cage
4769,3808,Yelena
4770,3808,Yorgi
4771,3808,Agent Augustus Gibbons
4772,3808,Agent Toby Lee Shavers
4773,3808,Milan Sova
4774,3808,Kirill
4775,3809,Tom Mullen
4776,3809,Katherine Mullen
4777,3809,Det. Jimmy Shaker
4778,3809,Agent Lonnie Hawkins
4779,3809,Maris
4780,3809,Sean Mullen
4781,3809,Clark Barnes
4782,3810,First Lieutenant Aldo "The Apache" Raine
4783,3810,Shosanna Dreyfus / Emmanuelle Mimieux
4784,3810,SS Colonel Hans "The Jew Hunter" Landa
4785,3810,Staff Sergeant Donny "The Bear Jew" Donowitz
4786,3810,Lieutenant Archie Hicox
4787,3810,Bridget von Hammersmark
4788,3810,Private First Class Fredrick Zoller
4789,3811,Captain James Hook / Captain  Crochet (voice)
4790,3811,Peter Banning / Peter Pan
4791,3811,William Smee / Sweeper in Kensington Gardens
4792,3811,Tinkerbell
4793,3811,Jack 'Jackie' Banning
4794,3811,Maggie Banning
4795,3811,Rufio
4796,3812,John McClane
4797,3812,Holly McClane
4798,3812,Stuart
4799,3812,Leslie Barnes
4800,3812,Capt. Carmine Lorenzo
4801,3812,Richard Thornburg
4802,3812,Major Grant
4803,3813,Sgt. Dan 'Hondo' Harrelson
4804,3813,Jim Street
4805,3813,Chris Sanchez
4806,3813,Deacon 'Deke' Kay
4807,3813,T.J. McCabe
4808,3813,Brian Gamble
4809,3813,Michael Boxer
4810,3814,Ichabod Crane
4811,3814,Katrina Van Tassel
4812,3814,Lady Mary Van Tassel / Crone Witch
4813,3814,Baltus Van Tassel
4814,3814,Brom Van Brunt
4815,3814,Reverend Steenwyck
4816,3814,Bürgermeister Phillipse
4817,3815,David Aames
4818,3815,Sofia Serrano
4819,3815,Julie Gianni
4820,3815,Curtis McCabe
4821,3815,Brian Shelby
4822,3815,Edmund Ventura
4823,3815,Thomas Tipp
4824,3816,Hercules
4825,3816,Amphiarus
4826,3816,Cotys
4827,3816,Autolycus
4828,3816,Tydeus
4829,3816,Atalanta
4830,3816,Iolaus
4831,3817,Mike Banning
4832,3817,President Benjamin Asher
4833,3817,Connor
4834,3817,Forbes
4835,3817,Kang
4836,3817,Alan Trumbull
4837,3817,Roma
4838,3818,Wolf (voice)
4839,3818,Snake (voice)
4840,3818,Tarantula (voice)
4841,3818,Shark (voice)
4842,3818,Piranha (voice)
4843,3818,Professor Marmalade (voice)
4844,3818,Diane Foxington (voice)
4845,3819,Albert Narracott
4846,3819,Ted Narracott
4847,3819,Rose Narracott
4848,3819,Grandfather
4849,3819,Lyons
4850,3819,Capt. James Nicholls
4851,3819,Maj. Jamie Stewart
4852,3820,Lt. Col. Hal Moore
4853,3820,Maj. Bruce 'Snake' Crandall
4854,3820,Julie Moore
4855,3820,Sgt. Maj. Basil Plumley
4856,3820,2nd Lt. Jack Geoghegan
4857,3820,Barbara Geoghegan
4858,3820,Joe Galloway
4859,3821,Lt. Frank Stokes
4860,3821,Lt. James Granger
4861,3821,Sgt. Richard Campbell
4862,3821,Sgt. Walter Garfield
4863,3821,Claire Simone
4864,3821,2nd Lt. Donald Jeffries
4865,3821,Colonel Langton
4866,3822,Junior (voice)
4867,3822,Tulip (voice)
4868,3822,Hunter (voice)
4869,3822,Alpha Wolf (voice)
4870,3822,Beta Wolf (voice)
4871,3822,Nate Gardner (voice)
4872,3822,Sarah Gardner (voice)
4873,3823,Captain Jean-Luc Picard
4874,3823,Commander William T. Riker
4875,3823,Lt. Commander Data
4876,3823,Lt. Commander Geordi La Forge
4877,3823,Lt. Commander Worf
4878,3823,Doctor Beverly Crusher
4879,3823,Counselor Deanna Troi
4880,3824,Ed Bloom (young)
4881,3824,Ed Bloom (senior)
4882,3824,Will Bloom
4883,3824,Sandra Bloom (senior)
4884,3824,Jenny (young & senior) / The Witch
4885,3824,Sandra Bloom (young)
4886,3824,Dr. Bennett (senior)
4887,3825,Jacob
4888,3825,Wildcat
4889,3825,Dr. Angeli
4890,3825,The Zookeeper
4891,3825,German Shepherd
4892,3825,Parrot
4893,3825,Annalisa
4894,3826,Selene
4895,3826,Dr. Jacob Lane
4896,3826,Detective Sebastian
4897,3826,David
4898,3826,Eve
4899,3826,Thomas
4900,3826,Lida
4901,3827,Lloyd (voice)
4902,3827,Garmadon (voice)
4903,3827,Cole (voice)
4904,3827,Nya (voice)
4905,3827,Koko (voice)
4906,3827,Jay (voice)
4907,3827,Kai (voice)
4908,3828,Dracula / Vlad Tepes
4909,3828,Mehmed II
4910,3828,Mirena / Mina Murray
4911,3828,Master Vampire
4912,3828,Ingeras
4913,3828,Dimitru
4914,3828,Simion
4915,3829,Ben Randall
4916,3829,Jake Fischer
4917,3829,Helen Randall
4918,3829,Emily Thomas
4919,3829,Ken Weatherly
4920,3829,Manny
4921,3829,Carl Billings
4922,3830,Ben Randall
4923,3830,Jake Fischer
4924,3830,Helen Randall
4925,3830,Emily Thomas
4926,3830,Ken Weatherly
4927,3830,Manny
4928,3830,Carl Billings
4929,3831,Virgil 'Bud' Brigman
4930,3831,Lindsey Brigman
4931,3831,Lieutenant Hiram Coffey
4932,3831,Catton ‘Catfish’ De Vries
4933,3831,Alan 'Hippy' Carnes
4934,3831,Jammer Willis
4935,3831,Lisa 'One Night' Standing
4936,3832,Ronny Valentine
4937,3832,Nick Brannen
4938,3832,Geneva Brannen
4939,3832,Beth
4940,3832,Dana
4941,3832,Zip
4942,3832,Herbert Trimpy
4943,3833,Anthony 'Hub' Hubbard
4944,3833,Elise Kraft / Sharon Bridger
4945,3833,Major-General William Devereaux
4946,3833,Agent Frank Haddad
4947,3833,Samir Nazhde
4948,3833,Khalil Saleh
4949,3833,FBI Agent Mike Johanssen
4950,3834,Tristan Thorn
4951,3834,Yvaine
4952,3834,Victoria
4953,3834,Ferdy the Fence
4954,3834,Primus
4955,3834,Septimus
4956,3834,Secundus
4957,3835,Sherrie Christian
4958,3835,Drew Boley
4959,3835,Dennis Dupree
4960,3835,Stacee Jaxx
4961,3835,Lonny Barnett
4962,3835,Constance Sack
4963,3835,Paul Gill
4964,3836,Heinrich Harrer
4965,3836,Dalai Lama, 14 Years Old
4966,3836,Peter Aufschnaiter
4967,3836,Ngawang Jigme
4968,3836,Kungo Tsarong
4969,3836,Pema Lhaki
4970,3836,Ingrid Harrer
4971,3837,Sky Captain
4972,3837,Polly Perkins
4973,3837,Franky
4974,3837,Dex
4975,3837,Paley
4976,3837,Mysterious Woman
4977,3837,Kaji
4978,3838,Erica Bain
4979,3838,Detective Mercer
4980,3838,Detective Vitale
4981,3838,David Kirmani
4982,3838,Carol
4983,3838,Josai
4984,3838,Lee
4985,3839,Kelly Robinson
4986,3839,Alexander Scott
4987,3839,Rachel
4988,3839,Lunchbox
4989,3839,Gundars
4990,3839,Beautiful Girl
4991,3839,Carlos
4992,3840,Oakes
4993,3840,Jake Hayes / Kevin Pope
4994,3840,Seale
4995,3840,Adrik Vas
4996,3840,Roland Yates
4997,3840,Julie
4998,3840,Nicole
4999,3841,Sarge
5000,3841,John "Reaper" Grimm
5001,3841,Samantha Grimm
5002,3841,Destroyer
5003,3841,Duke
5004,3841,The Kid
5005,3841,Goat
5006,3842,Bernie Webber
5007,3842,Ray Sybert
5008,3842,Richard Livesey
5009,3842,Daniel Cluff
5010,3842,Miriam Webber
5011,3842,Wallace Quirey
5012,3842,Andy Fitzgerald
5013,3843,Ray Breslin
5014,3843,Emil Rottmayer
5015,3843,Willard Hobbes
5016,3843,Hush
5017,3843,Dr. Kyrie
5018,3843,Drake
5019,3843,Javed
5020,3844,Danny
5021,3844,Spike
5022,3844,Hunter
5023,3844,Davies
5024,3844,Meier
5025,3844,Anne
5026,3844,Martin
5027,3845,Jim
5028,3845,Tom
5029,3845,Karen
5030,3845,Sheriff Mike Collins
5031,3845,Uncle Charlie
5032,3845,Doreen Sears
5033,3845,Henry Sears
5034,3846,Lt. Thomas W. Hart
5035,3846,Col. William A. McNamara
5036,3846,Lt. Lincoln A. Scott
5037,3846,Col. Werner Visser
5038,3846,Staff Sgt. Vic W. Bedford
5039,3846,Capt. Peter A. Ross
5040,3846,Lt. Lamar T. Archer
5041,3847,Jonathan E.
5042,3847,Bartholomew
5043,3847,Ella
5044,3847,Moonpie
5045,3847,Cletus
5046,3847,Mackie
5047,3847,Daphne
5048,3848,Hercules
5049,3848,Sotiris
5050,3848,Hebe
5051,3848,King Amphitryon
5052,3848,Queen Alcmene
5053,3848,Iphicles
5054,3848,Chiron
5055,3849,Cris Johnson / Frank Cadillac
5056,3849,Callie Ferris
5057,3849,Liz Cooper
5058,3849,Mr. Smith
5059,3849,Wisdom
5060,3849,Cavanaugh
5061,3849,Irv
5062,3850,Agent Jeremiah Ecks
5063,3850,Agent Jane Sever
5064,3850,Robert Gant / Agent Clark
5065,3850,Agent A.J. Ross
5066,3850,Vinn Ecks / Rayne Gant
5067,3850,Julio Martin
5068,3850,Agent Harry Lee
5069,3851,Osmosis Jones (voice)
5070,3851,Thrax (voice)
5071,3851,Drix (voice)
5072,3851,Leah (voice)
5073,3851,Frank Detorre
5074,3851,Mrs. Boyd
5075,3851,Mayor Phlegmming (voice)
5076,3852,Nicholas Hathaway
5077,3852,Chen Lien
5078,3852,Chen Dawai
5079,3852,Carol Barrett
5080,3852,Mark Jessup
5081,3852,Alex Trang
5082,3852,Sadak
5083,3853,Catherine Tramell
5084,3853,Michael Glass
5085,3853,Milena Gardosh
5086,3853,Roy Washburn
5087,3853,Kevin Franks
5088,3853,Denise Glass
5089,3853,Jakob Gerst
5090,3854,Gru (voice)
5091,3854,Margo (voice)
5092,3854,Edith (voice)
5093,3854,Agnes (voice)
5094,3854,Vector (voice)
5095,3854,Dr. Nefario (voice)
5096,3854,Gru's Mother (voice)
5097,3855,Tim Conrad
5098,3855,Barry
5099,3855,Julie
5100,3855,Kieran Vollard
5101,3855,Therman
5102,3855,Darla
5103,3855,Lance Fender
5104,3856,Dominika Egorova
5105,3856,Nathaniel "Natan" Nash
5106,3856,Vanya Egorova
5107,3856,Matron
5108,3856,Vladimir Korchnoi
5109,3856,Alexei Zyuganov
5110,3856,Nina Egorova
5111,3857,Bella Swan
5112,3857,Edward Cullen
5113,3857,Jacob Black
5114,3857,Victoria
5115,3857,Jane
5116,3857,Charlie Swan
5117,3857,Dr. Carlisle Cullen
5118,3858,OJ Haywood
5119,3858,Emerald Haywood
5120,3858,Angel Torres
5121,3858,Antlers Holst
5122,3858,Ricky 'Jupe' Park
5123,3858,Amber Park
5124,3858,Otis Haywood Sr.
5125,3859,Jack Ryan
5126,3859,DCI William Cabot
5127,3859,President Fowler
5128,3859,John Clark
5129,3859,Dr. Cathy Muller
5130,3859,Dressler
5131,3859,President Nemerov
5132,3860,John
5133,3860,Ted (voice)
5134,3860,Samantha
5135,3860,Tami-Lynn
5136,3860,Donny
5137,3860,Patrick Meighan
5138,3860,Sam J. Jones
5139,3861,Nick Wells
5140,3861,Jack Teller
5141,3861,Max
5142,3861,Diane
5143,3861,Burt
5144,3861,Steven
5145,3861,Danny
5146,3862,Rick Mills
5147,3862,Fred Searing
5148,3862,Maggie Mills
5149,3862,Grace Searing
5150,3862,Leigh
5151,3862,Coakley
5152,3862,Gary
5153,3863,John
5154,3863,Charlie
5155,3863,Grace Santiago
5156,3863,Donald Patterson
5157,3863,Torch
5158,3863,Crosswalk Child
5159,3863,Riley
5160,3864,Col. Abraham Curtis
5161,3864,Dr. Henry Devlin
5162,3864,Joe 'Beaver' Clarenden
5163,3864,Gary 'Jonesy' Jones
5164,3864,Pete Moore
5165,3864,Lt. Owen Underhill
5166,3864,Douglas 'Duddits' Cavell
5167,3865,Furious
5168,3865,Blue Raja
5169,3865,Shoveler
5170,3865,Captain Amazing
5171,3865,Invisible Boy
5172,3865,Spleen
5173,3865,Bowler
5174,3866,Lowell Bergman
5175,3866,Jeffrey Wigand
5176,3866,Mike Wallace
5177,3866,Liane Wigand
5178,3866,Don Hewitt
5179,3866,Sharon Tiller
5180,3866,Debbie De Luca
5181,3867,Paul Safranek
5182,3867,Dusan Mirkovic
5183,3867,Ngoc Lan Tran
5184,3867,Audrey Safranek
5185,3867,Dr. Jorgen Asbjørnsen
5186,3867,Anne-Helene Asbjørnsen
5187,3867,Konrad
5188,3868,Nicolas 'Nick' Bannister
5189,3868,Mae
5190,3868,Emily 'Watts' Sanders
5191,3868,Cyrus Booth
5192,3868,Tamara Sylvan
5193,3868,Saint Joe
5194,3868,Sebastian Sylvan
5195,3869,Roger Ferris
5196,3869,Ed Hoffman
5197,3869,Hani
5198,3869,Omar Sadiki
5199,3869,Garland
5200,3869,Holiday
5201,3869,Nizar
5202,3870,Abraham Lincoln
5203,3870,Henry Sturgess
5204,3870,Will Johnson
5205,3870,Mary Todd Lincoln
5206,3870,Adam
5207,3870,Jefferson Davis
5208,3870,Jack Barts
5209,3871,Dani Moonstar
5210,3871,Rahne Sinclair
5211,3871,Illyana Rasputin
5212,3871,Samuel Guthrie
5213,3871,Roberto da Costa
5214,3871,Dr. Reyes
5215,3871,Dani's Father
5216,3872,John Smith
5217,3872,Sheriff Ed Galt
5218,3872,Joe Monday
5219,3872,Hickey
5220,3872,Doyle
5221,3872,Felina
5222,3872,Fredo Strozzi
5223,3873,Aurelius
5224,3873,Ambrosinus
5225,3873,Mira
5226,3873,Odoacer
5227,3873,Wulfila
5228,3873,Nestor
5229,3873,Orestes
5230,3874,Virginia "Gin" Baker
5231,3874,Robert "Mac" MacDougal
5232,3874,Hector Cruz
5233,3874,Conrad Greene
5234,3874,Aaron Thibadeaux
5235,3874,Haas
5236,3874,Quinn
5237,3875,Roland Deschain
5238,3875,Walter O’Dim
5239,3875,Jake Chambers
5240,3875,Arra Champignon
5241,3875,Pimli Prentiss
5242,3875,Tirana
5243,3875,Richard Sayre
5244,3876,Tobey Marshall
5245,3876,Dino Brewster
5246,3876,Julia Maddon
5247,3876,Benny Jackson
5248,3876,Finn
5249,3876,Joe Peck
5250,3876,Little Pete Coleman
5251,3877,Captain John H. Miller
5252,3877,Technical Sergeant Michael Horvath
5253,3877,Private Richard Reiben
5254,3877,Private James Francis Ryan
5255,3877,Private Daniel Jackson
5256,3877,Private Stanley Mellish
5257,3877,Private Adrian Caparzo
5258,3878,Nick Marshall
5259,3878,Darcy McGuire
5260,3878,Lola
5261,3878,Dan Wanamaker
5262,3878,Alex Marshall
5263,3878,Morgan Farwell
5264,3878,Gigi
5265,3879,Abraham Lincoln
5266,3879,Mary Todd Lincoln
5267,3879,William Seward
5268,3879,Robert Lincoln
5269,3879,W.N. Bilbo
5270,3879,Preston Blair
5271,3879,Thaddeus Stevens
5272,3880,Manny (voice)
5273,3880,Sid (voice)
5274,3880,Diego (voice)
5275,3880,Soto (voice)
5276,3880,Zeke (voice)
5277,3880,Carl (voice)
5278,3880,Frank / Start (voice)
5279,3881,Neo
5280,3881,Morpheus
5281,3881,Trinity
5282,3881,Agent Smith
5283,3881,Oracle
5284,3881,Cypher
5285,3881,Tank
5286,3882,Jim Lovell
5287,3882,Fred Haise
5288,3882,Jack Swigert
5289,3882,Ken Mattingly
5290,3882,Gene Kranz
5291,3882,Marilyn Lovell
5292,3882,Pete Conrad
5293,3883,Count Dracula (voice)
5294,3883,Johnny Loughran (voice)
5295,3883,Mavis Dracula (voice)
5296,3883,Frankenstein (voice)
5297,3883,Eunice (voice)
5298,3883,Wayne (voice)
5299,3883,Wanda (voice)
5300,3884,Scott Calvin
5301,3884,Carol Newman
5302,3884,Bernard
5303,3884,Charlie Calvin
5304,3884,Neil Miller
5305,3884,Laura Miller
5306,3884,Curtis
5307,3885,Douglas Quaid / Hauser
5308,3885,Melina
5309,3885,Lori Quaid
5310,3885,Carl Hauser (director’s cut)
5311,3885,Matthias
5312,3885,McClane
5313,3885,Cohaagen
5314,3886,Louis Zamperini
5315,3886,Pete Zamperini
5316,3886,Russel Allen 'Phil' Phillips
5317,3886,John Fitzgerald
5318,3886,Mutsuhiro 'The Bird' Watanabe
5319,3886,Francis 'Mac' McNamara
5320,3886,Hugh 'Cup' Cuppernell
5321,3887,Peter Highman
5322,3887,Ethan Tremblay
5323,3887,Sarah Highman
5324,3887,Darryl
5325,3887,Heidi
5326,3887,Lonnie
5327,3887,Airport Screener
5328,3888,Brennan Huff
5329,3888,Dale Doback
5330,3888,Nancy Huff
5331,3888,Dr. Robert Doback
5332,3888,Derek
5333,3888,Alice
5334,3888,Denise
5335,3889,Alan Parrish
5336,3889,Judy Shepherd
5337,3889,Peter Shepherd
5338,3889,Sarah Whittle
5339,3889,Samuel Alan Parrish / Van Pelt
5340,3889,Nora Shepherd
5341,3889,Carl Bentley
5342,3890,Alejandro Murrieta / Zorro
5343,3890,Don Diego de la Vega / Zorro
5344,3890,Elena Montero / Elena Murrieta
5345,3890,Don Rafael Montero
5346,3890,Capt. Harrison Love
5347,3890,Three-Fingered Jack
5348,3890,Young Joaquín Murrieta
5349,3891,Frank Corvin
5350,3891,Hawk Hawkins
5351,3891,Jerry O`Neill
5352,3891,Tank Sullivan
5353,3891,Bob Gerson
5354,3891,Sara Holland
5355,3891,Eugene Davis
5356,3892,Annie
5357,3892,'Daddy' Oliver Warbucks
5358,3892,Miss Hannigan
5359,3892,Grace Farrell
5360,3892,Rooster Hannigan
5361,3892,Lily St. Regis
5362,3892,Punjab
5363,3893,Gabe Walker
5364,3893,Eric Qualen
5365,3893,Hal Tucker
5366,3893,Jessie Deighan
5367,3893,Richard Travers
5368,3893,Kristel - Jet Pilot
5369,3893,Kynette
5370,3894,Vic Deakins
5371,3894,Riley Hale
5372,3894,Terry Carmichael
5373,3894,Colonel Max Wilkins
5374,3894,Giles Prentice
5375,3894,Pritchett
5376,3894,Kelly
5377,3895,John McLoughlin
5378,3895,Will Jimeno
5379,3895,Donna McLoughlin
5380,3895,Allison Jimeno
5381,3895,Officer Giraldi
5382,3895,Scott Strauss
5383,3895,Dominick Pezzulo
5384,3896,A Tramp
5385,3896,The Kid
5386,3896,The Woman
5387,3896,The Man
5388,3896,Man in Shelter (uncredited)
5389,3896,Bully (uncredited)
5390,3896,Flirtatious Angel (uncredited)
5391,3897,Katherine Ann Watson
5392,3897,Betty Warren
5393,3897,Joan Brandwyn
5394,3897,Giselle Levy
5395,3897,Connie Baker
5396,3897,Bill Dunbar
5397,3897,Amanda Armstrong
5398,3898,Aladeen / Efawadh
5399,3898,Tamir
5400,3898,Zoey
5401,3898,Nadal
5402,3898,Omar
5403,3898,Maroush
5404,3898,Doctor
5405,3899,Grug Crood (voice)
5406,3899,Eep Crood (voice)
5407,3899,Guy (voice)
5408,3899,Ugga Crood (voice)
5409,3899,Gran Crood (voice)
5410,3899,Thunk Crood (voice)
5411,3899,Hope Betterman (voice)
5412,3900,Dr. William Harford
5413,3900,Alice Harford
5414,3900,Victor Ziegler
5415,3900,Mandy
5416,3900,Nick Nightingale
5417,3900,Milich
5418,3900,Marion Nathanson
5419,3901,Lauren
5420,3901,FDR Foster
5421,3901,Tuck
5422,3901,Britta
5423,3901,Collins
5424,3901,Steve
5425,3901,Xenia
5426,3902,Nicky Spurgeon
5427,3902,Jess Barrett
5428,3902,Garriga
5429,3902,Owens
5430,3902,Farhad
5431,3902,McEwen
5432,3902,Liyuan
5433,3903,Eric Brooks / Blade
5434,3903,Abigail Whistler
5435,3903,Hannibal King
5436,3903,Abraham Whistler
5437,3903,Dracula / Drake
5438,3903,Danica Talos
5439,3903,Sommerfield
5440,3904,Jed
5441,3904,Matt
5442,3904,Robert
5443,3904,Erica
5444,3904,Daryl
5445,3904,Toni
5446,3904,Andy
5447,3905,Jack Lengyel
5448,3905,Red Dawson
5449,3905,Nate Ruffin
5450,3905,President Dedmon
5451,3905,Paul Griffen
5452,3905,Annie Cantrell
5453,3905,Carole Dawson
5454,3906,Rob Hall
5455,3906,Beck Weathers
5456,3906,Doug Hansen
5457,3906,Guy Cotter
5458,3906,Helen Wilton
5459,3906,Andy 'Harold' Harris
5460,3906,Jon Krakauer
5461,3907,Alice
5462,3907,Jill Valentine
5463,3907,Rain Ocampo
5464,3907,Becky
5465,3907,Ada Wong
5466,3907,Luther West
5467,3907,Barry Burton
5468,3908,Red (voice)
5469,3908,Chuck (voice)
5470,3908,Bomb (voice)
5471,3908,Zeta (voice)
5472,3908,Leonard (voice)
5473,3908,Silver (voice)
5474,3908,Courtney (voice)
5475,3909,Jack Stanton
5476,3909,Susan Stanton
5477,3909,Richard Jemmons
5478,3909,Henry Burton
5479,3909,Daisy Green
5480,3909,Howard Ferguson
5481,3909,Gov. Fred Picker
5482,3910,Narrator
5483,3910,Tyler Durden
5484,3910,Marla Singer
5485,3910,Robert 'Bob' Paulson
5486,3910,Angel Face
5487,3910,Richard Chesler (Regional Manager)
5488,3910,The Mechanic
5489,3911,Jensen Ames
5490,3911,Warden Hennessey
5491,3911,Coach
5492,3911,Machine Gun Joe Mason
5493,3911,Elizabeth Case
5494,3911,Pachenko
5495,3911,Guard Ulrich
5496,3912,Samantha Caine / Charly Baltimore
5497,3912,Mitch Henessey
5498,3912,Caitlin Caine
5499,3912,Timothy
5500,3912,Hal
5501,3912,Dr. Nathan Waldman
5502,3912,Leland Perkins
5503,3913,Alice Bowman
5504,3913,Terry Thorne
5505,3913,Peter Bowman
5506,3913,Janis Goodman
5507,3913,Dino
5508,3913,Ted Fellner
5509,3913,Jerry
5510,3914,Maggie Gilkeson
5511,3914,Samuel Jones
